qu50_dist_EmbLCos,qu50_dist_EmbLCos_nor,qu50_dist_SpCos,qu50_dist_SpCos_nor,LMA_g_m2,N_area_mg_cm2,LAI_m2_m2,C_area_mg_cm2,Chl_area_ug_cm2,EWT_mg_cm2,Car_area_ug_cm2,P_area_mg_cm2,Lignin_mg_cm2,Cellulose_mg_cm2,Fiber_mg_cm2,Anth_area_ug_cm2,NSC_mg_cm2,Mg_area_mg_cm2,Ca_area_mg_cm2,Potassium_area_mg_cm2,Boron_area_mg_cm2,Cu_area_mg_cm2,S_area_mg_cm2,Mn_area_mg_cm2
0.463545531,2.438952822,0.000842631,0.891643015,139.01539,0.099591905,,,16.771275,1.58370748,,0.01329558,2.029230185,3.7548345,,,,0.05339509,0.065217585,0.008286075,0.000785219,4.89E-05,0.009136247,0.007158641
0.439485997,2.312363168,0.000945002,0.999968464,154.86245,0.133251645,,,15.777566,2.70220148,,0.018069102,2.233790385,3.7545218,,,,0.054302045,0.090672885,0.025108565,0.00086303,5.76E-05,0.011327196,0.007785536
0.474937111,2.498889818,0.000893742,0.9457269,150.229994,0.118779275,,,18.234586,2.43181548,,0.014793806,2.077072835,3.7880866,,,,0.056335877,0.080271645,0.012813515,0.000830361,5.22E-05,0.010491557,0.007404863
0.047647268,0.250696922,0.000495851,0.524692526,,,,,,,,,,,,,,,,,,,,
0.063331306,0.333218761,0.000480056,0.507978556,,,,,,,,,,,,,,,,,,,,
0.027473539,0.144552501,0.001783073,1.886786503,143.6275434,0.229245863,,,26.79181,49.25751391,,0.030275517,0.362361269,0.9431396,,,,0.065378245,0.190680236,0.114945282,0.001068871,0.000276985,0.080033456,1.91E-05
0.442490339,2.328170567,0.001898736,2.009176916,12.47025425,0.001708114,,,5.25949,0.01616914,,0.002792214,0.75711155,0.72313872,,,,0.004476839,0.007286199,0.064223812,1.66E-05,1.06E-05,0.004332222,0.000134675
0.041793257,0.219895944,0.00132823,1.405487228,14.01558825,0.016970796,,,8.928769,2.30999164,,0.003997444,0.39148828,0.38331396,,,,0.00591875,0.003799959,0.059726402,9.04E-05,3.54E-06,0.004731406,0.000331645
0.044916749,0.236330251,0.001741916,1.843235572,88.2536244,0.058429882,,,2.24246,8.41210307,,0.004281881,0.126704154,2.509568883,,,,0.027818245,0.076887183,0.125896278,3.71E-05,7.43E-06,0.01280291,0.01142783
0.209468812,1.102123773,0.00167647,1.773982971,35.99968,,,,7.575095,7.48488645,,,1.179761106,1.31498675,,,,,,,,,,
0.030160606,0.158690549,0.000450373,0.476568906,,,,,17.849239,,,,,,,,,,,,,,,
0.038654625,0.20338198,0.000442266,0.46799117,,,,,16.777727,,,,,,,,,,,,,,,
0.04191649,0.220544334,0.00142321,1.505991801,,,,,1.96454,,,,,,,,,,,,,,,
0.167525709,0.881439411,0.000528395,0.559129612,9.58322,0.049867375,,,13.99974,3.7984481,,0.009559023,0.0619007,1.2213365,,,,0.007877215,0.088955439,0.022312071,0.000122287,4.59E-05,0.004674601,4.50E-05
0.429303378,2.258787141,0.001204044,1.274077578,30.44436,0.140167973,,,15.05778,17.03289241,,0.00577898,0.726769678,0.93168992,,,,0.077738449,0.080651379,0.102024786,2.81E-05,1.61E-05,0.003100686,0.00030705
0.429303378,2.258787141,0.001204044,1.274077578,30.44436,0.140167973,,,15.05778,17.03289241,,0.00577898,0.726769678,0.93168992,,,,0.077738449,0.080651379,0.102024786,2.81E-05,1.61E-05,0.003100686,0.00030705
0.041478634,0.218240549,0.001555055,1.645506149,,,,,0.871144,,,,,,,,,,,,,,,
0.049037576,0.258012052,0.002506495,2.652286345,,,,,14.857944,,,,,,,,,,,,,,,
0.034911364,0.183686747,0.001464188,1.549353516,143.591811,0.235332049,,,37.083695,43.40849963,,0.026710718,0.22308237,0.9925611,,,,0.054754503,0.141379855,0.1572037,0.000592022,0.000174193,0.060718977,0.000206347
0.172199667,0.906031521,0.001983374,2.098738568,86.877718,0.15036153,,,39.000478,35.74439663,,0.022144638,0.56847817,0.4043451,,,,0.046821639,0.08482893,0.11138429,0.000485985,0.000154649,0.058186777,0.000858378
0.280389458,1.475273978,0.000928551,0.982560706,207.0958894,0.152059567,,,,68.32890513,,0.024338942,0.334572837,3.730694161,,,,0.061894648,0.194204835,0.260011504,6.80E-05,8.10E-06,0.042505287,0.003136809
0.034724891,0.182705615,0.001539081,1.628602964,165.56635,0.156800391,,,2.68754667,49.85158312,,0.019641426,0.113532265,2.874747684,,,,0.077099509,0.111164803,0.262000389,0.000365491,0.000122275,0.045719451,0.018238806
0.044296771,0.233068228,0.001683325,1.781236203,235.022762,0.170814831,,,15.730554,37.65756886,,0.017568207,0.000713651,8.48288068,,,,0.032727817,0.08859937,0.315732356,9.19E-06,2.39E-05,0.046620376,0.001262217
0.051014602,0.268414211,0.002011687,2.128697572,4.615122,0.236171991,,,12.719835,21.41601616,,0.004186599,0.742284062,0.44406198,,,,0.015260907,0.046611224,0.020133998,8.60E-05,2.06E-05,0.006652482,0.000847121
0.289419472,1.522785554,0.000632823,0.669631031,126.84456,0.0271319,,,17.34144,0.16022312,,0.052260109,2.530208252,0.75499948,,,,0.041639906,0.183932134,0.003868434,0.000147365,5.80E-05,0.001455077,0.001786154
0.521007761,2.74129134,0.000790149,0.836108483,44.101096,0.025053028,,,0.370213,8.5540372,,0.004892838,1.457525676,0.46253656,,,,0.007241955,0.075769466,0.037760819,6.57E-05,4.73E-05,0.001648002,0.000338137
0.062346637,0.328037909,0.000832647,0.881078524,,,,,5.09525,,,,,,,,,,,,,,,
0.039786577,0.209337764,0.001403421,1.485052034,65.195916,0.228197161,,,0.55745,16.04208706,,0.010811279,0.219288404,0.14731794,,,,0.035495952,0.066377895,0.04605083,1.58E-05,7.43E-06,0.001046417,8.41E-05
0.054589063,0.287221298,0.002544641,2.69265216,,,,,8.83239,,,,,,,,,,,,,,,
0.038062036,0.20026406,0.002640218,2.793787449,30.89107,0.178730737,,,12.47645,16.79970574,,0.009620123,0.658403751,0.08632696,,,,0.13365421,0.167674975,0.041105684,0.000190038,1.86E-05,0.072463684,0.000148139
0.170465678,0.89690811,0.001141727,1.208136235,196.09133,0.286354088,,,,9.00407453,,0.03432753,4.22179788,2.59806586,,,,0.024547819,0.149109817,0.040907237,0.000405944,3.86E-05,0.033956541,0.002459818
0.219199449,1.153321688,0.001051337,1.112488174,241.95727,0.327270388,,,,17.11805353,,0.02981394,5.12533298,3.39430766,,,,0.019934302,0.254515047,0.044423857,0.000452239,3.27E-05,0.030470046,0.001521784
0.219199449,1.153321688,0.001051337,1.112488174,241.95727,0.327270388,,,,17.11805353,,0.02981394,5.12533298,3.39430766,,,,0.019934302,0.254515047,0.044423857,0.000452239,3.27E-05,0.030470046,0.001521784
0.421454012,2.217487569,0.001288742,1.363702302,280.70453,0.419564068,,,,27.13903953,,0.048818552,5.04301038,3.50568576,,,,0.043604588,0.100112477,0.113387933,0.000695258,1.58E-05,0.040183228,0.000973507
0.290912718,1.530642291,0.000906974,0.959728792,85.5977,,,,25.1857,6.39022953,,,,,,,,,,,,,,
0.239405811,1.259637811,0.00087449,0.925354778,82.54934,,,,27.715173,6.67906783,,,,,,,,,,,,,,
0.057551324,0.302807288,0.001401514,1.483033743,122.298907,0.272918805,,,25.646915,6.05427634,,0.009150587,0.40104371,1.2163617,,,,0.044549017,0.08045996,0.046825965,0.00012831,2.42E-05,0.007983696,0.000407636
0.327748418,1.724453964,0.001083344,1.146357616,74.17744,0.228599695,,,26.04265,6.08067034,,0.006036748,0.08176799,0.1805638,,,,0.038193317,0.1485939,0.073353895,5.48E-05,9.41E-06,0.005484811,0.000310483
0.398327738,2.095808277,0.00156498,1.656007569,84.97368,0.096920996,,,12.705917,7.29946664,,0.001262162,1.996127676,0.1586515,,,,0.039558395,0.149787826,0.03847072,1.27E-05,,0.001356613,0.000901047
0.169382304,0.891207919,0.001747102,1.8487228,175.11727,0.148751528,,,2.483994,20.55611867,,0.015701662,3.0304827,2.4495535,,,,0.073284546,0.07694209,0.003417126,0.000223953,2.22E-05,0.016761018,0.003041737
0.183420271,0.965068924,0.001866251,1.974802901,117.560485,0.187747532,,,31.16199,8.06479705,,0.010651335,0.25211898,0.01213854,,,,0.083162838,0.127568966,0.002047732,0.000395129,3.46E-05,0.008177175,0.000585406
0.43088606,2.267114451,0.001514316,1.60239672,14.86447,0.1266706,,,29.689365,4.22945125,,0.000184125,0.019929,1.41869146,,,,0.030065793,0.072393936,0.105890856,0.000240745,1.46E-06,0.019205718,0.000804287
0.52667509,2.771110088,0.000905961,0.958656575,100.66154,0.132095648,,,20.023943,13.86744558,,0.009510081,0.54496554,0.28938872,,,,0.078384022,0.03973056,0.031142031,7.08E-05,4.84E-05,0.008556116,0.002986453
0.224329054,1.180311196,0.000609428,0.644875434,64.57232,,,,8.717415,6.30930399,,,,,,,,,,,,,,
0.313872755,1.651446922,0.000385642,0.408073163,22.87876,,,,6.35664,4.98276399,,,,,,,,,,,,,,
0.253960133,1.336215626,0.000536561,0.567770419,37.02995,,,,0.497303,0.86319199,,,,,,,,,,,,,,
0.066413432,0.349435422,0.000410318,0.4341848,34.860324,,,,18.437338,0.60440899,,,,,,,,,,,,,,
0.064280093,0.338210819,0.00053817,0.569473352,44.61225,,,,15.68505,7.78727401,,,,,,,,,,,,,,
0.062865198,0.330766324,0.000655174,0.693282876,37.95398,,,,17.599478,8.37536201,,,,,,,,,,,,,,
0.043668121,0.229760574,0.001612395,1.706181015,67.37444,0.127924164,,,0.622765,8.71742623,,0.012373088,0.666238699,0.721456,,,,0.026129315,0.005046744,0.170226136,0.000352803,5.42E-05,0.005267267,0.000586309
0.209298432,1.101227316,0.00179714,1.901671397,152.21125,0.06714304,,,15.209559,11.53135749,,0.002623666,3.1609784,0.67392548,,,,0.12987596,0.008069692,0.01972172,2.71E-05,1.43E-05,0.001130353,6.48E-05
0.043637842,0.229601259,0.003108501,3.289309366,131.38166,0.0568138,,,14.550835,8.91421417,,0.0068501,2.5890133,1.68233527,,,,0.124470414,0.016560769,0.008892448,9.00E-05,3.67E-05,1.89E-05,0.000448286
0.407237798,2.142688711,0.00148505,1.571428571,183.35222,0.129544252,,,11.365467,14.25093774,,0.000431704,4.411980718,1.62567436,,,,0.131980292,0.041255823,0.017108246,0.000127244,2.47E-05,0.003277594,3.94E-05
0.039268941,0.20661421,0.001873851,1.982844529,268.92121,0.355147228,,,41.43986,20.67853155,,0.019332842,5.97462086,1.9005599,,,,0.06222307,0.2129783,0.032252634,0.000525833,4.11E-05,0.010446579,0.001284755
0.433729738,2.282076512,0.002586156,2.73658152,202.774016,0.297493094,,,27.04459,16.15717454,,0.004059285,5.13692382,1.08567862,,,,0.063526541,0.091206438,0.00896616,0.000377409,5.92E-06,0.00931551,0.000400306
0.222887248,1.172725106,0.000943363,0.998233996,19.36461,0.043791627,,,2.121696,1.29120036,,0.003650406,0.032687854,0.0173428,,,,0.005927753,0.01429768,0.123502099,0.00028542,2.93E-05,0.004659668,0.000627999
0.058590055,0.308272584,0.000345588,0.365689057,9.190143,0.022465433,,,16.230524,3.44206336,,0.000959572,0.454118646,0.212591,,,,0.00484044,0.010995204,0.043579634,0.00017965,2.58E-05,0.002353591,1.09E-05
0.046692193,0.245671778,0.000362933,0.384042889,29.929326,0.022318987,,,5.10447,0.51044336,,0.003547292,1.115296246,0.8966589,,,,0.001374588,0.04738192,0.045311164,0.000104134,4.54E-05,0.000989625,0.0015827
0.508869439,2.677425349,0.001482278,1.568495743,36.2689533,0.114143509,,,3.70688467,18.3058055,,0.010027664,0.57519455,0.332064689,,,,0.000313916,0.01237564,0.013627775,0.000189468,5.32E-05,0.006994454,0.00141902
0.152422965,0.801976062,0.010415226,11.02103437,308.2992,0.046261107,,,44.887876,453.4741562,,0.023590445,1.893611331,1.21889591,,,,0.147269198,0.293008265,0.012177766,0.000834135,0.000180776,0.041873127,0.030866463
0.207747698,1.093068102,0.001436859,1.520435194,433.95741,0.249730394,,,6.078623,51.96500053,,0.03970244,7.54663364,5.31690834,,,,0.16386408,0.517552024,0.439772956,0.000249922,0.000134365,0.057235836,0.006219992
0.185624272,0.976665313,0.001306951,1.382970672,371.08751,0.189893804,,,0.774943,43.17527253,,0.032530319,6.67617764,3.72110224,,,,0.160276115,0.491785824,0.356940276,0.000151092,0.000139985,0.05535579,0.006714617
0.152525574,0.802515943,0.000917017,0.970356354,301.2116,0.034476704,,,8.928854,35.38611453,,0.027266329,3.09242894,0.66545054,,,,0.16546043,0.528823514,0.297093426,0.000232409,0.000109835,0.052092357,0.005842642
0.185624272,0.976665313,0.001306951,1.382970672,371.08751,0.189893804,,,0.774943,43.17527253,,0.032530319,6.67617764,3.72110224,,,,0.160276115,0.491785824,0.356940276,0.000151092,0.000139985,0.05535579,0.006714617
0.170995086,0.899693602,0.001070201,1.132450331,394.87257,0.058807403,,,2.39586,29.80536053,,0.021694239,3.77240252,1.84278424,,,,0.185142358,0.653407255,0.226973139,0.000315573,9.00E-05,0.051129442,0.006738373
0.170995086,0.899693602,0.001070201,1.132450331,394.87257,0.058807403,,,2.39586,29.80536053,,0.021694239,3.77240252,1.84278424,,,,0.185142358,0.653407255,0.226973139,0.000315573,9.00E-05,0.051129442,0.006738373
0.157978624,0.831207261,0.00112173,1.186975717,379.7608,0.008946423,,,6.07344,32.90191853,,0.016224588,2.70704252,1.34940594,,,,0.189948517,0.680728145,0.217123829,0.000319363,7.30E-05,0.04717565,0.006588946
0.062160879,0.327060541,0.000927448,0.981393882,43.80719,,,,18.44361,7.21281106,,,0.677022082,1.294029748,,,,,,,,,,
0.065238655,0.343254309,0.000359714,0.380637023,19.13542,0.170747721,,,16.770535,3.6971938,,0.019842159,0.702069333,0.9690723,,,,0.00670091,0.07766262,0.018332601,0.00012926,2.66E-05,0.00968759,0.000678492
0.20575428,1.0825797,0.000345409,0.365499842,8.21417,0.147750201,,,9.022736,3.2435388,,0.013672431,0.326611333,0.8783378,,,,0.001550452,0.08073381,0.024016853,0.000130587,1.42E-05,0.005407113,0.000540082
0.467844725,2.461573103,0.001507223,1.594891202,16.987594,0.057978196,,,7.677363,33.18602753,,0.001245465,0.345665524,0.116122338,,,,0.014467871,0.087762759,0.02524202,5.09E-07,1.97E-05,0.000524212,0.003946547
0.513430044,2.701421049,0.00156185,1.65269631,10.13293,0.01739965,,,5.787257,36.64339553,,0.004366929,0.902970574,0.829801838,,,,0.005487295,0.047263249,0.03119044,0.000147847,2.51E-05,0.003935788,0.004118295
0.203072101,1.068467368,0.014010847,14.82579628,333.064335,0.135676954,,,40.39088,487.9815981,,0.109583172,2.415379425,0.018076021,,,,0.283805054,0.765429544,0.93827014,0.000991057,0.000312058,0.087219005,0.023917382
0.248322308,1.306552115,0.001073986,1.136455377,44.55711,0.167980126,,,3.117496,17.47442397,,0.006133752,2.300995947,1.10742966,,,,0.019613069,0.075413529,0.198969609,0.000320949,4.37E-06,0.003096866,0.003101243
0.278102279,1.463239945,0.000408411,0.432166509,73.03369,0.080244956,,,13.535085,11.77139697,,0.005100649,2.141211947,2.11209556,,,,0.005209998,0.045292409,0.212810519,0.000418964,1.59E-06,0.001700005,0.002077522
0.130844295,0.688439519,0.002010286,2.127215389,117.33495,0.086659915,,,6.793523,8.76026731,,0.010772855,0.402199235,2.1215546,,,,0.021620959,0.220043745,0.08283516,0.000810138,3.26E-05,0.002817079,0.003300848
0.130844295,0.688439519,0.002010286,2.127215389,117.33495,0.086659915,,,6.793523,8.76026731,,0.010772855,0.402199235,2.1215546,,,,0.021620959,0.220043745,0.08283516,0.000810138,3.26E-05,0.002817079,0.003300848
0.241443247,1.270357814,0.000831723,0.880100915,222.58734,0.072093113,,,2.168772,18.82386379,,0.06081507,9.18362214,0.29235296,,,,0.038635364,0.003716179,0.163475828,0.00018537,0.000365132,0.043542088,0.001599691
0.393992782,2.072999829,0.000595421,0.630053611,299.185144,0.084719703,,,2.5925,22.05204179,,0.064224473,10.61123234,1.81285636,,,,0.04428786,0.056824149,0.141558028,0.000368262,0.000375903,0.042573659,2.24E-05
0.282158256,1.484580538,0.001230747,1.302333649,268.5583,0.110655633,,,4.034883,16.23959879,,0.06718514,8.41483334,1.23733036,,,,0.043966546,0.037383951,0.155036858,0.00024391,0.000373715,0.051464092,0.000875118
0.154366583,0.812202442,0.001120955,1.186155787,107.83553,0.052446497,,,16.592038,0.29875221,,0.04730611,7.14352084,1.12648454,,,,0.025790396,0.101693611,0.085758438,8.58E-05,0.00034081,0.037374221,0.002243464
0.041345417,0.217539629,0.001890242,2.000189215,26.202049,0.08508193,,,15.836208,7.70438651,,0.015980174,0.49202017,0.26594723,,,,0.00222112,0.045515932,0.072003574,9.05E-05,1.34E-06,0.006337048,4.89E-05
0.03541106,0.186315903,0.002370417,2.508293914,26.89283059,0.070860961,,,2.15715,9.03125038,,0.003743385,0.201401133,0.393022645,,,,0.011422887,0.036607665,0.027517717,9.37E-06,4.11E-06,0.001627501,9.53E-06
0.035612911,0.187377947,0.002344012,2.480353201,33.98311259,0.081773117,,,2.034518,10.58905258,,0.004645972,0.262391273,0.418708045,,,,0.008309832,0.038752475,0.034455312,7.70E-06,5.52E-06,0.002276455,0.000152058
0.036679924,0.192992052,0.005547851,5.870545569,8.56986375,0.02545348,,,12.472187,5.88205771,,0.0154456,0.698758104,0.270252288,,,,0.00315517,0.039689386,0.112528315,6.02E-05,4.54E-05,0.001042201,0.000613392
0.035122871,0.184799595,0.00044027,0.465878272,40.191175,0.042069904,,,4.791312,6.46628331,,0.004048125,0.301211999,0.35761262,,,,0.014464032,0.028824294,0.074655022,0.000126664,1.06E-05,0.001564066,0.003265115
0.035986513,0.189343659,0.000421107,0.445600757,37.263188,0.025484188,,,7.99223,5.67908191,,0.004773993,0.382920909,0.34046746,,,,0.014471561,0.026461999,0.090384286,0.000107293,1.34E-05,0.001169225,0.003341852
0.039975047,0.210329401,0.002073258,2.19385052,33.105746,0.109353836,,,9.18157,7.40314724,,0.00948463,0.15612044,0.06863566,,,,0.001102601,0.069314062,0.098587236,6.01E-05,4.98E-05,0.005639989,0.000125097
0.14842698,0.780951119,0.000762939,0.807316304,26.82393,0.005237718,,,5.802832,12.12841524,,0.040395074,0.04062452,0.82127616,,,,0.068984667,0.048185428,0.116865642,0.000327724,0.000197501,0.034993849,0.002676797
0.131273091,0.690695636,0.000840694,0.889593188,19.29976,0.103562408,,,0.940787,2.32139076,,0.042261002,0.15819402,0.45235884,,,,0.07285609,0.025123908,0.048066552,0.000276434,0.000182767,0.034453613,0.003545722
0.193401426,1.017584945,0.00085637,0.906181015,155.92214,0.276390888,,,11.87067,12.63300776,,0.047044448,3.14168818,2.88757634,,,,0.067830147,0.044263838,0.015677042,0.00055358,0.000208641,0.036390289,0.001853785
0.14842698,0.780951119,0.000762939,0.807316304,26.82393,0.005237718,,,5.802832,12.12841524,,0.040395074,0.04062452,0.82127616,,,,0.068984667,0.048185428,0.116865642,0.000327724,0.000197501,0.034993849,0.002676797
0.153685868,0.808620849,0.000798225,0.844654683,74.53154,0.081380748,,,8.174204,8.38631924,,0.041933344,1.51852048,0.73341244,,,,0.069358642,0.060268078,0.104842672,0.000360114,0.000206758,0.035023994,0.001777344
0.193401426,1.017584945,0.00085637,0.906181015,155.92214,0.276390888,,,11.87067,12.63300776,,0.047044448,3.14168818,2.88757634,,,,0.067830147,0.044263838,0.015677042,0.00055358,0.000208641,0.036390289,0.001853785
0.245723844,1.292880249,0.001120508,1.18568275,162.97665,0.18896992,,,0.8642,0.85541757,,0.068419782,1.91164453,0.33248,,,,0.022589006,0.06717423,0.093308565,0.001009376,7.21E-05,0.017888478,0.00555558
0.286351591,1.506643846,0.001485974,1.572406181,264.47853,0.385990971,,,5.795427,19.52655981,,0.052704313,4.947776887,5.38197442,,,,0.063831619,0.06186118,0.112510799,0.001472653,0.000124351,0.0271802,0.002845652
0.208216667,1.095535592,0.000834286,0.882812993,206.44392,0.285551961,,,3.074228,14.13870981,,0.054712911,2.697072887,4.26466582,,,,0.055583225,0.04963397,0.161088209,0.001336589,0.000105435,0.029548249,0.000416171
0.158708394,0.835046955,0.001321793,1.398675497,173.55961,0.260685661,,,11.26692,8.72642481,,0.043309675,2.977433187,4.39784542,,,,0.05041434,0.04647973,0.120197799,0.001216895,0.000103674,0.023702407,0.001706981
0.33624348,1.769150883,0.000758946,0.803090508,242.63174,0.282751331,,,9.285674,21.79535681,,0.060592966,2.800199187,4.53190182,,,,0.064830012,0.0514409,0.111780939,0.001238678,9.37E-05,0.027955942,0.001124335
0.165369481,0.870094381,0.000988394,1.045884579,5.0426,0.049681968,,,16.07557,13.3516047,,0.001972718,2.265066472,0.00241402,,,,0.033052432,0.24393647,0.080332146,0.000747825,0.000190792,0.005726919,0.003268363
0.154390246,0.812326946,0.000915587,0.968842636,37.0754,0.004091192,,,23.687843,14.9413727,,0.001021017,3.350720072,0.36714478,,,,0.02279257,0.22883088,0.079414516,0.00066877,0.000164732,0.001904974,0.001635935
0.210082412,1.10535224,0.000949472,1.004698833,44.93182,0.084594968,,,9.485374,7.0318397,,0.006495743,2.136540072,0.75444868,,,,0.029565189,0.20784286,0.086976856,0.000647884,0.000182089,0.007186529,0.003319394
0.464696348,2.445007864,0.000799954,0.846483759,138.34071,0.187665938,,,17.257114,2.1430803,,0.016244092,0.720411728,3.95592668,,,,0.026907542,0.20639208,0.008335674,0.000895971,0.000237513,0.014635616,0.003438047
0.314297855,1.653683595,0.000833482,0.881961526,85.45552,0.051012104,,,15.55805,3.10826184,,0.010748288,1.498132134,1.68500004,,,,0.031528293,0.14194115,0.030401092,0.001072052,1.15E-05,0.012114479,0.005332042
0.232819617,1.224984437,0.000873089,0.923872595,158.7527,0.122939416,,,16.08526,8.41898663,,0.113200641,2.95398218,1.59519992,,,,0.09571932,0.223459261,0.081100322,0.002355982,0.000146961,0.030128496,0.007767806
0.03470853,0.182619529,0.002090544,2.21214128,85.219156,0.217594825,,,2.173487,18.09513049,,0.011216969,0.008955143,0.95009239,,,,0.042831516,0.113926614,0.032354034,0.000129157,0.000103563,0.001083504,0.001704331
0.038026571,0.200077462,0.002010286,2.127215389,109.67478,0.26545023,,,1.696005,25.36845829,,0.013719608,0.053148897,1.07374362,,,,0.04591238,0.146889939,0.010437614,0.000148394,0.000108725,0.000669171,0.001875427
0.538934663,2.835614042,0.000642359,0.679722485,237.80431,0.04967538,,,22.217046,9.72299641,,0.013562157,5.718581706,1.4522906,,,,0.02831688,0.075317578,0.039635985,0.000746719,2.04E-05,0.007953223,0.000734071
0.298064828,1.568273243,0.001664102,1.760895617,183.0853,0.02508823,,,27.675023,1.21633641,,0.010818521,3.078674106,0.2454699,,,,0.021638443,0.007459662,0.02241439,0.000543474,3.14E-06,0.009218969,0.002475693
0.556191698,2.926412229,0.001330078,1.407442447,387.33826,0.415565339,,,1.192363,32.20733118,,0.039670069,7.706492601,7.5719903,,,,0.032505498,0.077459592,0.095043074,0.00069714,0.000391588,0.035928508,0.007346072
0.035465866,0.186604269,0.002356261,2.493314412,3.974126,0.062430882,,,21.124244,3.05319407,,0.001535793,0.341870472,0.22692503,,,,0.014369999,0.074437262,0.07720252,6.02E-05,7.84E-06,0.000309866,0.000635351
0.038875192,0.204542497,0.002576202,2.726048565,2.70035,0.055838258,,,20.339748,2.29722107,,0.000800402,0.435105002,0.2537571,,,,0.015193582,0.085690908,0.08167999,7.55E-05,8.41E-06,0.001151758,0.00080769
0.038559347,0.202880673,0.002655923,2.810406812,8.94593333,0.040724257,,,7.775784,6.12673674,,0.005522351,0.324410215,0.072040614,,,,0.000301521,0.027056838,0.047935618,4.86E-05,5.21E-06,0.002308536,0.000280205
0.038855344,0.204438064,0.002707422,2.864900662,13.19752933,0.057015301,,,7.157689,6.77294674,,0.006353172,0.256294275,0.086926374,,,,0.000447205,0.021626655,0.051028562,2.86E-05,3.26E-06,0.002476312,0.000325483
0.141920358,0.746716416,0.000886947,0.938536739,3.55799,0.069570052,,,7.40864,6.22726559,,0.012354542,0.12159275,0.63363788,,,,0.001701914,0.102590766,0.059307172,0.000112054,8.71E-06,0.004541482,0.00039801
0.442613453,2.32881833,0.000923604,0.977325765,17.41427,0.083122312,,,8.349823,1.62224209,,0.010912669,0.5232087,0.33519078,,,,0.000792828,0.046935876,0.028407812,3.59E-05,2.64E-06,0.003706257,0.000508434
0.141920358,0.746716416,0.000886947,0.938536739,3.55799,0.069570052,,,7.40864,6.22726559,,0.012354542,0.12159275,0.63363788,,,,0.001701914,0.102590766,0.059307172,0.000112054,8.71E-06,0.004541482,0.00039801
0.042145252,0.221747973,0.000838161,0.886912646,9.7832,0.072650652,,,0.427271,4.48790609,,0.012483662,0.2293648,0.28146738,,,,0.005195236,0.032183119,0.018670012,2.29E-05,4.09E-06,0.005523411,0.000159038
0.030733824,0.161706545,0.002940059,3.111069063,401.6429355,0.538433469,,,1.53839241,45.5032733,,0.044671981,3.779668458,7.538579822,,,,0.095318198,0.602082651,0.481358389,0.001441744,3.17E-05,0.027932523,9.00E-05
0.039705932,0.208913448,0.001950324,2.063765374,27.628786,0.069796992,,,0.748056,6.41919984,,0.008204252,0.301673232,0.33778729,,,,2.97E-05,0.000908194,0.062744953,2.73E-05,5.64E-06,0.001225527,0.000283207
0.042101204,0.221516214,0.001880378,1.989750867,27.558942,0.073893502,,,1.337797,6.57847584,,0.008193742,0.326159382,0.31210254,,,,0.000272937,0.001260664,0.063697428,3.21E-05,5.93E-06,0.001459975,0.000294984
0.034454942,0.181285271,0.002892196,3.06042258,71.2094597,0.166041178,,,1.38248226,13.17973215,,0.011731152,0.628115579,0.784003473,,,,0.006056131,0.040017658,0.014828644,6.41E-07,6.20E-05,0.000395944,0.000642353
0.041905075,0.220484278,0.001804054,1.908987701,9.52198,0.08298966,,,5.198037,12.03536369,,0.008776655,0.532321257,0.024795751,,,,0.003767193,0.019478199,0.019012977,4.54E-05,2.69E-06,0.004887981,0.000133637
0.039158136,0.206031207,0.002966195,3.138725954,84.648967,0.210845342,,,16.508253,13.54578353,,0.005304044,0.70129095,1.09310964,,,,0.003094055,0.011369291,0.063992102,0.000195302,3.63E-05,0.008226985,0.001050989
0.036030352,0.18957432,0.002236307,2.366382845,38.97796,0.100875539,,,3.3857,7.19139195,,0.001394249,0.58115294,0.595047711,,,,0.002971075,0.028314375,0.051666452,0.000155381,2.39E-06,0.005240546,0.000491083
0.381074458,2.005029848,0.000673145,0.712298959,50.714546,0.0782889,,,16.774584,0.12380515,,0.014489411,1.42364719,1.9331838,,,,0.009781058,0.05349794,0.03867551,0.000285043,4.12E-05,0.002216585,0.001205609
0.381074458,2.005029848,0.000673145,0.712298959,50.714546,0.0782889,,,16.774584,0.12380515,,0.014489411,1.42364719,1.9331838,,,,0.009781058,0.05349794,0.03867551,0.000285043,4.12E-05,0.002216585,0.001205609
0.069323868,0.364748727,0.000632256,0.669031851,18.66572,0.04496381,,,16.251887,1.09684515,,0.015271156,1.05238229,1.5753248,,,,0.004963894,0.0438877,0.0304931,0.000196374,5.62E-05,0.000626802,0.000679605
0.368508995,1.938916443,0.000727326,0.769631031,15.57607,0.007974746,,,4.3729,1.11931159,,0.020143378,1.433511556,0.95884176,,,,0.009956674,0.0553681,0.003209836,8.45E-05,0.000117544,0.000286676,0.002240554
0.123010606,0.647222427,0.000778377,0.823651845,0.550616,0.016221684,,,1.717915,2.86584359,,0.020937704,0.830882856,0.84708946,,,,0.005705248,0.036312515,0.001720094,2.53E-05,0.000123301,0.00189074,0.001077664
0.438732147,2.308396774,0.000853032,0.902649007,40.79145,0.094301415,,,7.615506,2.06084178,,0.060523624,1.2409504,0.439519,,,,0.005868425,0.038118535,0.042046941,0.000265341,7.88E-05,0.009686716,0.000425529
